URL,Price,Description,Product Name
https://www.liveyoursport.com/products/dunlop-box-of-double-yellow-dot-squash-ball,"Rs 1,710.00"," ,The Dunlop Pro double yellow dot squash ball is the most used squash ball in the world and is the offficial ball of the World Squash Federation, Professional Squash association and Women International Squash Players Association. It is the only ball used in international professional play. The un-disputed best ball to play with in squash., ,Color - Double Yellow Dot",Dunlop Box Of Double Yellow Dot Squash Ball
https://www.liveyoursport.com/products/cosco-tournament-squash-racket-squash-racket,"Rs 1,960.00"," ,Tournament from Cosco. This squash racket features composite construction and PU (polyurethane) grip. It weighs 210-230 grams and features head size of 76 sq. inches, balance of 32-33.5 cm and 28-30 lbs. tension. It comes with a full cover.,Level - Beginner Head Size - 490 sq cm Frame Weight - 210 - 230 g Balance - Head Heavy Composition - Aluminium Tension - 28 - 30 lbs Throat - Close, NCOD",Cosco Tournament Squash Racket Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-power-175-sleek-alu-squash-pu-grip,"Rs 1,420.00"," ,Head Size (Sq.In.) : 82 Weight (gms) : 210-220 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : Full Cover Packing : Each Material : Aluminium Grip : 2.5cm, P.U. Frame-Dia.(mm) : 16 NCOD","Cosco Power -175 Sleek Alu. Squash, Pu Grip-Full Cover*"
https://www.liveyoursport.com/products/karakal-assorted-24pcs-box,"Rs 4,427.00"," ,Box of 24 assorted colours 6 x 4 of each colour Replacement Grip New SRF (Slow Release Formula) Surface Super Absorbent Super Tacky Extra Thick Self Adhesive Universal Length for all racket types Extra long life",Karakal Assorted 24Pcs Box*
https://www.liveyoursport.com/products/cosco-titanium-10x-squash-racket,"Rs 4,536.00"," ,Titanium 10x provides excellent power. Titanium 10x strings add to the high power and give excellent response. It has broad shaft. It gives high maneuverability and control.,Head Size - 490 sq cm Frame Weight - 145 - 155 g Balance - Head Heavy Tension - 35 - 40 lbs, NCOD",Cosco Titanium 10X Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-laser-cs-200-squash-racket,"Rs 3,474.00"," ,Level - Beginner Head Size - 477.4 sq cm Frame Weight - 175 - 190 g Balance - Head Heavy Composition - Graphite Tension - 35 - 40 lbs Throat - Open, NCOD",Cosco Laser Cs 200 Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-aggression-99-composite-squash-racket-pu-grip,"Rs 1,985.00"," ,Head Size (Sq.In.) : 82 Weight (gms) : 98-102 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : Non-woven,Full Cover Packing : Each Material : Aluminium Grip : 2.5cm, Hi Soft Frame-Dia.(mm) : 16 NCOD","Cosco Aggression 99 Composite Squash Racket, Pu Grip *"
https://www.liveyoursport.com/products/cosco-lst-125-aluminium-squash-racket-pu-grip,"Rs 1,259.00"," ,Head Size (Sq.In.) : 74 Weight (gms) : 205-220 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : 3/4 Non-woven Cover Packing : Each Material : Aluminium Grip : 2.5cm, P.U. Frame-Dia.(mm) : 16 NCOD","Cosco Lst-125 Aluminium Squash Racket, Pu Grip-3/4 Cover*"
https://www.liveyoursport.com/products/black-panther-wristbands,Rs 165.00," ,Black Panther Wristbands, ,Type - Bands Color - Black Size - Small Material - 100% Cotton Composition - 100% Cotton Composition - 100% Cotton, ,**Price Includes Delivery Charges of Rs. 75",Black Panther Wristbands
https://www.liveyoursport.com/products/ashaway-crew-socks,Rs 275.00," ,**Price Includes Delivery Charges of Rs. 75",Ashaway Crew Socks
https://www.liveyoursport.com/products/artengo-sr-700,Rs 899.00," ,Age:Any ,Gender:any ,Designed for:OCCASIONAL squash players. Introduction to squash at a low price. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,:Balance: 32 cm. , , , , , , , , , , ",ARTENGO-SR-700*
https://www.liveyoursport.com/products/adidas-energy-volley-2-0-boost-mens-solar-yellow-silver-metallic,"Rs 20,766.00"," ,Jump higher and recover quicker for more explosive performance wearing adidas Energy Volley 2.0 Boost indoor court shoes. Squash and racquetball players will appreciate the energy-returning properties of the boost™ midsole combined with the secure Top Grip Rubber outsole. Appealing new colors keep the series going in a fashionable direction.",Adidas Energy Volley 2.0 Boost Men'S Solar Yellow/Silver Metallic*
https://www.liveyoursport.com/products/tecnifibre-squash-string-roll-green,"Rs 20,059.00"," ,Tecnifibre 305 Green 1.2mm string. 200m reel - approx. 20 re-strings. Players choice performance string from Tecnifibre. The most popular squash string on the market.",Tecnifibre Squash String Roll Green*
https://www.liveyoursport.com/products/artengo-900-p,"Rs 3,999.00"," ,The best price for an expert racket. ,Age:Adult ,Gender:any ,Designed for:EXPERT players looking for accuracy. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,:Storage instructions:  , , , , , , , , , , ",ARTENGO-900-P*
https://www.liveyoursport.com/products/artengo-760,"Rs 1,999.00"," ,Age:Adult ,Gender:any ,Designed for:Designed for :  NOVICE squash players seeking extra comfort. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,::  , , , , , , , , , , ",ARTENGO-760*
https://www.liveyoursport.com/products/adidas-volley-team-2-womens-white-black-tech-gray-metallic,"Rs 5,413.70"," ,adidas Volley Team 2 indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. You’ll feel excellent momentum and landing comfort to support your every move on the court. Pair these lively and powerful shoes with your favorite gear.",adidas Volley Team 2 Women's White/Black/Tech Gray Metallic*
https://www.liveyoursport.com/products/adidas-volley-response-boost-womens-dark-gray-tech-silver-metallic,"Rs 8,792.70"," ,adidas Volley Response Boost indoor court shoes deliver excellent energy-returning properties during all phases of play. Squash and racquetball players will love the adaptive support and incredible stability. Take the court with confidence from the Top Grip outsole and agile flexibility.",adidas Volley Response Boost Women's Dark Gray/Tech Silver Metallic*
https://www.liveyoursport.com/products/adidas-volley-light-womens-black-gray-core-white,"Rs 12,683.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",adidas Volley Light Women's Black/Gray/Core White*
https://www.liveyoursport.com/products/adidas-tennis-tie-band,"Rs 2,674.00"," ,Adidas Tennis Tie Band*",Adidas Tennis Tie Band*
https://www.liveyoursport.com/products/adidas-volley-light-high-mens,"Rs 18,022.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",Adidas Volley Light High Men'S*
https://www.liveyoursport.com/products/adidas-volley-light-womens-core-white-gray-black,"Rs 12,683.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",adidas Volley Light Women's Core White/Gray/Black*
https://www.liveyoursport.com/products/adidas-team-volley-3-mens-black-solar-yellow-clear-gray,"Rs 13,629.00"," ,adidas Team Volley 3 indoor court shoes feature a fresh update to the styling of this reliable series. Athletes will continue to benefit from comfort and stability to support multi-directional movement on the court. The flexible outsole and breathable upper combine to create a fit perfect for versatile athletes.",Adidas Team Volley 3 Men'S Black/Solar Yellow/Clear Gray*
https://www.liveyoursport.com/products/adidas-studio-hairband,Rs 803.00," ,Adidas Studio Hairband*",Adidas Studio Hairband*
https://www.liveyoursport.com/products/adidas-stabil-boost-mens-black-solar-yellow-white,"Rs 14,917.00"," ,Add even more lift to your performance with the light, fast energy of adidas Stabil Boost indoor court shoes. The cushioned feel underfoot is a perfect balance between softness and firmness with excellent stability on every landing. You’ll feel confidently planted on the court with top-grip rubber yet agile in your movement thanks to light flexibility.",Adidas Stabil Boost Men'S Black/Solar Yellow/White*
https://www.liveyoursport.com/products/adidas-sidespin-hairbands,"Rs 2,362.00"," ,Adidas Sidespin Hairbands*",Adidas Sidespin Hairbands*
https://www.liveyoursport.com/products/adidas-spree-hairbands-3-pack,Rs 803.00," ,Adidas Spree Hairbands (3-Pack)*",Adidas Spree Hairbands (3-Pack)*
https://www.liveyoursport.com/products/adidas-essence-stabil-mens-white-bold-orange-black,"Rs 7,767.00"," ,Lateral stability and side-to-side support tell the story of adidas Essense Stabil indoor court shoes. With an abrasion-resistant toe and excellent grip from the outsole, you’ll be left to focus on the play. Athletes will love the straightforward design, making them ideal for wear with any team uniform.",Adidas Essence Stabil Men'S White/Bold Orange/Black*
https://www.liveyoursport.com/products/adidas-performer-hairband-womens,Rs 638.20," ,The adidas Performer Hairband helps women be the best athlete they can be thanks to its soft fit and breathability. This hairband will help you keep your hair up and out of your way during any fitness activity or sport.",adidas Performer Hairband Women's*
https://www.liveyoursport.com/products/adidas-essence-stabil-womens-white-tech-metallic-cinder,"Rs 5,600.90"," ,Lateral stability and side-to-side support tell the story of adidas Essense Stabil indoor court shoes. With an abrasion-resistant toe and excellent grip from the outsole, you’ll be left to focus on the play. Athletes will love the straightforward design, making them ideal for wear with any team uniform.",adidas Essence Stabil Women's White/Tech Metallic/Cinder*
https://www.liveyoursport.com/products/adidas-essence-11-mens-white-bright-royal,"Rs 14,179.00"," ,adidas Essence 11 indoor court shoes give squash and racquetball players excellent durability and grip on the court. With the 15° heel bevel, you’ll experience a more natural foot position in any situation. Solid looks meet solid performance with these shoes.",Adidas Essence 11 Men'S White/Bright Royal*
https://www.liveyoursport.com/products/asics-gel-volleycross-revolution-womens-black-gunmetal,"Rs 12,236.00"," ,ASICS GEL-Volleycross Revolution MT speed and cushioning volleyball shoes give you the necessary bounce and stability for enhanced performance at the net. ASICS GEL® cushioning systems won’t let you down when you need it the most during those high-impact landings after you challenge for the point. The professional look of these shoes will pair perfectly with your team’s uniform.",ASICS GEL-Volleycross Revolution Women's Black/Gunmetal*
https://www.liveyoursport.com/products/asics-gel-tactic-womens-powder-blue-white-indigo-blue,"Rs 7,422.80"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Women's Powder Blue/White/Indigo Blue*
https://www.liveyoursport.com/products/asics-gel-tactic-mens-white-black-pale-gold,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Men's White/Black/Pale Gold*
https://www.liveyoursport.com/products/asics-gel-tactic-mens-black-onyx-silver,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Men's Black/Onyx/Silver*
https://www.liveyoursport.com/products/asics-gel-tactic-womens-black-silver,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Women's Black/Silver*
https://www.liveyoursport.com/products/asics-gel-sensei-5-womens-white-magenta-lime,"Rs 14,023.00"," ,ASICS GEL-Sensei 5 indoor, squash, racquetball shoes provide all the support and stability elite volleyball and indoor court players want for success. These shoes facilitate natural movement during play, enhancing the players’ comfort level. Exceptional durability will keep you on the court longer with better reliability.",ASICS GEL-Sensei 5 Women's White/Magenta/Lime*
https://www.liveyoursport.com/products/asics-gel-sensei-5-mens-blue-white-orange,"Rs 18,572.00"," ,ASICS GEL-Sensei 5 indoor, squash, racquetball shoes provide all the support and stability elite volleyball and indoor court players want for success. These shoes facilitate natural movement during play, enhancing the players’ comfort level. Exceptional durability will keep you on the court longer with better reliability.",Asics Gel-Senseiâ® 5 Men'S Blue/White/Orange*
https://www.liveyoursport.com/products/adidas-volley-response-boost-mens-semi-solar-slime-black-shock-blue,"Rs 8,792.70"," ,adidas Volley Response Boost indoor court shoes deliver excellent energy-returning properties during all phases of play. Squash and racquetball players will love the adaptive support and incredible stability. Take the court with confidence from the Top Grip outsole and agile flexibility.",adidas Volley Response Boost Men's Semi Solar Slime/Black/Shock Blue*
https://www.liveyoursport.com/products/superfeet-premium-insoles-orange,,,
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-white-magenta-black,"Rs 5,779.00"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's White/Magenta/Black*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-white-lavender-purple,"Rs 6,052.90"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's White/Lavender/Purple*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-white-fuchsia-magenta,"Rs 6,052.90"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's White/Fuchsia/Magenta*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-powder-blue-white-indigo-blue,"Rs 9,108.00"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's Powder Blue/White/Indigo Blue*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-soft-blue-nectarine-deep-blue,"Rs 5,779.00"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's Soft Blue/Nectarine/Deep Blue*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-black-silver,"Rs 7,605.50"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's Black/Silver*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-onyx-silver,"Rs 8,062.10"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's Onyx/Silver*
https://www.liveyoursport.com/products/asics-gel-rocket-7-mens-neon-green-white-black,"Rs 12,531.00"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",Asics Gel-Rocket 7 Men'S Neon Green/White/Black*
https://www.liveyoursport.com/products/asics-gel-volleycross-revolution-womens-knockout-pink-white,"Rs 16,375.00"," ,ASICS GEL-Volleycross® Revolution speed and cushioning volleyball shoes give you the necessary bounce and stability for enhanced performance at the net. ASICS GEL® cushioning systems won’t let you down when you need it the most during those high-impact landings after you challenge for the point. The professional look of these shoes will pair perfectly with your team’s uniform.",Asics Gel-Volleycross Revolution Women'S Knockout Pink/White*
https://www.liveyoursport.com/products/ektelon-nfs-attack-mid-mens-white-black-red,"Rs 11,341.00"," ,With the Natural Foot Shape last, Prince NFS Attack indoor, squash, racquetball shoes follow the natural shape of your feet for optimum comfort and performance. These flagship shoes give players incredible stability and superior traction. Better ventilation means your feet will stay cooler and increased flexibility means you’ll have better access to the ball.",Ektelon NFS Attack Mid Men's White/Black/Red*
https://www.liveyoursport.com/products/ergonomic-grip-x1,Rs 249.00," ,The best squash grip deal. ,Age:Adult ,Gender:any ,Designed for:Players looking for an extremely comfortable grip. ,Available In:Colour:grey ,Warranty Duration:2 ,Requires Assembly:No ,:Care Instructions:  , , , , , , , , , , ,**Price Includes Delivery Charges of Rs. 75",ERGONOMIC-GRIP-x1*
https://www.liveyoursport.com/products/dunlop-ultimate-tour-mens,"Rs 9,249.30"," ,Dunlop Ultimate Tour indoor court shoes are stable, versatile and resilient for better performance during squash or racquetball matches. Temperature stable impact protection makes every start, stop and landing that much more comfortable. These lightweight shoes deliver flexible agility for all players.",Dunlop Ultimate Tour Men's*
https://www.liveyoursport.com/products/ektelon-headband,Rs 436.00," ,**Price Includes Delivery Charges of Rs. 75",Ektelon Headband*
https://www.liveyoursport.com/products/dunlop-viper-dry-overgrip-3pk,"Rs 1,844.00"," ,Dunlop Viper Dry Overgrip 3Pk*",Dunlop Viper Dry Overgrip 3Pk*
https://www.liveyoursport.com/products/dunlop-u-sweat-overgrip-3-pack,"Rs 1,736.00"," ,Keep a confident hold on your racquet with Dunlop U-Sweat Overgrip. This ultra-absorbent overgrip provides a soft feel that will make your playing experience that much more comfortable.",Dunlop U-Sweat Overgrip 3 Pack*
https://www.liveyoursport.com/products/dunlop-tour-overgrip-3-pack,"Rs 1,840.00"," ,Advanced players will appreciate the superior grip and comfort of Dunlop Tour Overgrip. Its constructed with a PU outer skin layer with a PU foam and woven fiber central layer. Ideal for tennis, squash, and badminton.",Dunlop Tour Overgrip 3 Pack*
https://www.liveyoursport.com/products/dunlop-geckotac-overgrip-3-pack,"Rs 1,845.00"," ,Get ultra-tacky performance with the Dunlop Geckotac Overgrip 3 Pack. It’s built with an ultra-tacky surface for confident grip on your racquet. The three-step gripping process is easy to follow for players of all levels.",Dunlop Geckotac Overgrip 3 Pack*
https://www.liveyoursport.com/products/dunlop-gecko-tac-overgrip-12-pack,"Rs 2,980.00"," ,Dunlop Gecko-Tac Overgrip 12 Pack*",Dunlop Gecko-Tac Overgrip 12 Pack*
https://www.liveyoursport.com/products/dunlop-double-dot-squash-ball,Rs 225.00," ,An extremely durable high quality rubber compound, unique to Dunlop comprises of 12 special ingredients that provides the ultimate performance squash ball for professional, tournament and team players.,**Price Includes Delivery Charges of Rs. 75",Dunlop Double Dot Squash Ball
https://www.liveyoursport.com/products/dunlop-apex-110-squash-racket,"Rs 7,019.00"," ,Model: 773096, ,Category: Squash Racket, ,Size: NA",Dunlop Apex 110 Squash Racket*
https://www.liveyoursport.com/products/cosco-tour-squash-racket-bag,Rs 539.00," ,Cosco Tour Racquet Bag (Red) is Deluxe racquet bag made from imported Tetron is definetely wise choice to pamper your racquet. Cosco Tour Racquet Bag (Red) also gives comfort not only to your racquet but also your shoulder while carrying it in your shoulder., ,Composition - Tetron, NCOD",Cosco Tour Squash Racket Bag*
https://www.liveyoursport.com/products/calia-by-carrie-underwood-womens-braided-multi-strand-headband,"Rs 2,999.29"," , , Keep fly-aways in check during your workout with the CALIA™ by Carrie Underwood Women's Braided Multi Strand Headband. Made from ultra-soft fabric, this CALIA™ headband also has a stretch, so it stays securely in place from start to finish. The braided design adds a unique feminine touch to your essential fitness accessory. , , ,FEATURES:, , ,Braided headband, ,Soft, feminine fabric with a stretch for a comfortable fit, ,Woven logo tag at back headband, ,Care instructions: hand wash cold; non-chlorine bleach when needed; line dry; cool iron if needed, ,Fabric: 100% polyester, ,Style: CAC1002, ,CALIA by Carrie Underwood, , , ,Country of Origin: China, ,Web ID: 56532086, ",Calia By Carrie Underwood Women'S Braided Multi Strand Headband*
https://www.liveyoursport.com/products/calia-by-carrie-underwood-double-braided-twist-headband,"Rs 2,999.29"," , , Your hair stays put during your class when you wear the CALIA™ by Carrie Underwood Double Braided Twist Headband. A feminine rose gold chain accent is braided into each strand to add a flash of style to your fitness accessory. The durable braided leather construction is complete with a stretch insert at the back so your headband stays put throughout your workout. , , ,FEATURES:, , ,Double strand braided headband, ,Rose gold chain accent for a feminine touch, ,Stretch insert at the back for a secure fit, ,Woven logo tag at back, ,Care instructions: spot clean only, ,Fabric: 60% leather / 30% iron / 10% polyester, ,Style: CAC1006, ,CALIA by Carrie Underwood, , , ,Country of Origin: China, ,Web ID: 57809466, ",Calia By Carrie Underwood Double Braided Twist Headband*
https://www.liveyoursport.com/products/brooks-womens-essential-headband,"Rs 3,411.68"," , , Stay focused and add more sets in the Brooks® Women's Essential Headband. Don't get distracted during your workouts because you have to fix your hair, this headband is equipped with a silicone gripper that helps to ensure minimal movement. The soft, stretch fabric offers a comfortable wear during all workouts. Achieve the physique that you have always wanted in the Brooks® Women's Essential Headband. , , ,FEATURES:, , ,Athletic headband , ,Silicone gripper inside for secure fit, ,Soft, stretch fabric, ,Reflective Brooks® logo at front, ,One size fits most, ,Fabric: 88% polyester / 12% spandex , ,Style: 280296, ,Brooks , , , ,Country of Origin: Malaysia, ,Web ID: 52968006, ",Brooks Women'S Essential Headband*
https://www.liveyoursport.com/products/calia-by-carrie-underwood-seamless-headband,"Rs 2,751.86"," , , Smooth and soft, the CALIA™ by Carrie Underwood Seamless Headband keeps your hair securely out of the way. Interior silicone grips, combined with a flexible construction, ensure your headband stays put, even during intense activity. A tonal jacquard design adds a subtle feminine touch to your essential fitness accessory. , , ,FEATURES:, , ,Seamless fitness headband, ,Silicone grips keep headband in place during activity, ,Smooth, ultra-soft fabric with a stretch for a perfect fit, ,Interior jacquard logo, ,Care instructions: hand wash cold; non-chlorine bleach when needed; line dry; cool iron if needed, ,Fabric: 82% nylon / 15% spandex / 3% polyester, ,Style: CAC1004, ,CALIA by Carrie Underwood, , , ,Country of Origin: China, ,Web ID: 56532096, ",Calia By Carrie Underwood Seamless Headband*
https://www.liveyoursport.com/products/black-panther-jumbo-wristbands,Rs 160.00," ,The Black Panther Jumbo Wristbands are great for their quick absorption quality and durability. Experience sweat-free wrist movement with these wristbands from Black Panther that are designed for those who like to push the limits. Easy absorption, durable model and soft feel that does not leave marks, the Black Panther Jumbo Wristbands are one of the best accessories to make your game smooth and focussed.,Type - Bands Color - Black Size - Small Material - 100% Cotton Composition - 100% Cotton Composition - 100% Cotton,**Price Includes Delivery Charges of Rs. 75",Black Panther Jumbo Wristbands
https://www.liveyoursport.com/products/babolat-zeoclean-overgrip,"Rs 1,943.00"," ,Babolat Zeoclean Overgrip is engineered to give you excellent comfort. This overgrip also features Zeolite powder, which helps stop bacteria.",Babolat Zeoclean Overgrip*
https://www.liveyoursport.com/products/head-aft-elite-squash-racket,"Rs 3,588.00"," ,Head Aft Elite Squash Racket*",Head Aft Elite Squash Racket*
https://www.liveyoursport.com/products/head-aft-discovery-pack-1-pct-elite-racket-1-eyewear-2-balls-squash-racket,"Rs 4,468.00"," ,The complete Squash package for beginners and advanced level players. The AFT discovery pack contains one graphite composite racquet (Advanced Fiber Technology, of course), 2 balls and Impulse eyewear.  The AFT racquet will add more power to your shots, while the championship balls ensure good playability - the bounce is consistent and hang time is great!,Level - Amateur & Intermediate Head Size - 485 sq cm Frame Weight - 190 g Balance - Head Light Composition - Graphite Beam Width - 17 mm Throat - Close","Head Aft Discovery Pack (1 Pct Elite Racket, 1 Eyewear, 2 Balls) Squash Racket*"
https://www.liveyoursport.com/products/harrow-radar-squash-eye-guard-navy,"Rs 2,549.00"," ,The Radar Eye Guard offers elite eye protection featuring a fog free technology and an ergonomic nose piece. The rubber backing and plastic frame sit tightly on the face and does not need to be strapped around the head. ,Includes:,- Neoprene Case,- Sleek Styling,- Fog Free,- Ergonomic nose piece,",Harrow Radar Squash Eye Guard (Navy)*
https://www.liveyoursport.com/products/harrow-polyurethane-replacement-grips-24-pack,"Rs 6,120.00"," ,NEW AND IMPROVED!,PU Elite Replacement Grips offer supreme cushioning, tackiness and durability. Available in 24 grip box sets with two distinct color options. There are 4 grips of each color per box.,Standard: Black, Blue, Grey, Red, Yellow and White.,Funky: Light Blue, Lime Green, Pink, Teal, Yellow and White.",Harrow Polyurethane Replacement Grips (24 Pack)*
https://www.liveyoursport.com/products/harrow-clash-squash-racket-160-g-360-mm-black-white-cyan,"Rs 5,099.00"," ,The Clash Squash Racquet is aimed at the beginners and intermediate squash player. Total weight of 160 grams it is one of Harrow's more sturdy frames and helps with the occasional smack on the wall. ,- SC White String Strung at 28 lbs,- Weight 160g,- Balance 360mm",Harrow Clash Squash Racket (160 G 360 Mm) (Black/White/Cyan)*
https://www.liveyoursport.com/products/harrow-300c-womens,"Rs 7,879.40"," ,  ,Upper:, Mesh with synthetic overlays provides breathability with inherent support. Midfoot straps incorporated into the lacing system provide a snug midfoot fit for extra support during lateral movements. Reinforced toe cap for increased durability. Padded heel collar for increased comfort. An internal heel counter centers your foot on impact.  ",Harrow 300C Women's*
https://www.liveyoursport.com/products/harrow-3-squash-racket-bag,"Rs 2,720.00"," ,The Harrow 3 Racquet Bag is durable constructed with 800 denier material and features a softly padded inner lining. With one main compartment for your racquets and gear, this bag is manageable sized, and perfect for a daily trip to the squash courts. Additional features include both hand straps and padded shoulder strap., two inner plastic pockets for your personal items, and an outside pouch large enough to carry an array of squash balls.",Harrow 3 Squash Racket Bag*
https://www.liveyoursport.com/products/head-aft-blast-squash-racket,"Rs 4,326.00"," ,If you are part of the breed that thrives on power, be sure to take the AFT Blast to your parties. AFT stands for Amplified Fiber Technology which you- if you??ve read our reviews on the other Youtek and Microgel series - will know is the concept of the racquet stiffening on impact to generate greater levels of power. The Head AFT Blast Squash Racquet that is skillfully designed to diversify the amount of delivered on every swing of the racket. The racquet??s engineering procedure makes use of the Amplified Fibre Technology that enhances the stiffness of the racket yet making it comfortable to use. The racquet attributes to very high levels of stiffness that endows it with unparalleled power generation capability.  And the cherry on the cake is how effortlessly you??d be able take your game to a whole new level with your AFT Blast. The racquet is so easy to hold and carry, thanks to the lightweight materials used in its construction that enable you to relish a fatigue-free, fun squash game.,Level - Amateur & Intermediate Head Size - 500 sq cm Frame Weight - 160 g Balance - Head Light Composition - Carbon Grip - Synthetic Beam Width - 17 mm Throat - Close String Pattern - 12 x 17",Head Aft Blast Squash Racket*
https://www.liveyoursport.com/products/harrow-vibe-squash-racket-grey-black,"Rs 8,499.00"," ,Ashaway SuperNick XL Micro,- Weight 140 g,- Balance 370 mm",Harrow Vibe Squash Racket (Grey/Black)*
https://www.liveyoursport.com/products/gearbox-headband,Rs 556.20," ,Keep sweat out of your eyes with this Gearbox Headband. This stretchy headband comfortably captures sweat before it obscures your vision.,**Price Includes Delivery Charges of Rs. 75",Gearbox Headband*
